company_name,slug,phone,address,city,state,zip,website,has_website,website_category,google_maps_url,business_status,source,discovery_city,discovery_query,license_number,license_status,license_expiration,county,contact_name,crossref_confidence,tsbpe_verified,phone_match,address_match,crossref_notes
Ready Plumber Temple TX,ready-plumber-temple-tx-temple,(254) 239-0461,"7450 Honeysuckle, Temple, TX 76502",Temple,TX,76502,,False,no_website,https://maps.google.com/?cid=8350116523407283302&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Temple,plumber in Temple Texas,,,,,,,False,,,
Academy Plumbing Co,academy-plumbing-co-temple,(254) 982-4972,"11035 Burgess Rd, Temple, TX 76501",Temple,TX,76501,,False,no_website,https://maps.google.com/?cid=220440317028718337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Temple,plumber in Temple Texas,,,,,,,False,,,
Gann Heating-Air & Plumbing,gann-heating-air-plumbing-temple,(254) 493-0737,"5716 Heidenheimer Rd, Temple, TX 76501",Temple,TX,76501,,False,no_website,https://maps.google.com/?cid=9117651483086685941&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Temple,plumber in Temple Texas,,,,,,,False,,,
Guerra Plumbing,guerra-plumbing-temple,(254) 771-3576,"520 W Avenue G, Temple, TX 76504",Temple,TX,76504,,False,no_website,https://maps.google.com/?cid=7991431776725956020&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Temple,plumber in Temple Texas,,,,,,,False,,,
MIKE'S PLUMBING,mike-s-plumbing-little-river-academy,(254) 231-8101,"606 Arbor Cove, Little River-Academy, TX 76554",Little River-Academy,TX,76554,,False,no_website,https://maps.google.com/?cid=15638956581714222699&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Temple,plumbing company Temple Texas,,,,,,,False,,,
Luca's Plumbing,luca-s-plumbing-longview,(903) 364-3997,"117 E Hoyt Dr #8100, Longview, TX 75601",Longview,TX,75601,,False,no_website,https://maps.google.com/?cid=12514724178786639132&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Longview,plumber in Longview Texas,,,,,,,False,,,
Next Plumbing & Heating,next-plumbing-heating-longview,(903) 608-6628,"911 W Loop 281 #411, Longview, TX 75605",Longview,TX,75605,,False,no_website,https://maps.google.com/?cid=260123327901811949&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Longview,plumber in Longview Texas,,,,,,,False,,,
Diversified Plumbing,diversified-plumbing-longview,(903) 261-5065,"2906 Red Gum Gap St, Longview, TX 75605",Longview,TX,75605,https://www.facebook.com/Diversified-Plumbing-389519314408376/,False,social_or_directory_only,https://maps.google.com/?cid=4249859827961655300&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Longview,plumber in Longview Texas,,,,,,,False,,,
Bergeman Plumbing,bergeman-plumbing-missouri-city,(281) 247-0435,"1901 Texas Pkwy, Missouri City, TX 77489",Missouri City,TX,77489,https://sites.google.com/view/untitlebergeman-plumbingd-site/home,False,social_or_directory_only,https://maps.google.com/?cid=9870609382715554417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Missouri City,plumber in Missouri City Texas,,,,,,,False,,,
Hungen Plumbing Co.,hungen-plumbing-co-missouri-city,(281) 709-2705,"3552 FM3345, Missouri City, TX 77459",Missouri City,TX,77459,,False,no_website,https://maps.google.com/?cid=15964354521444357406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Missouri City,plumber in Missouri City Texas,,,,,,,False,,,
Top Gun Plumbing & Rooter Service,top-gun-plumbing-rooter-service-missouri-city,(346) 569-8011,"1751 Texas Pkwy, Missouri City, TX 77489",Missouri City,TX,77489,https://sites.google.com/view/top-gun-plumbing-rooter-servic/home,False,social_or_directory_only,https://maps.google.com/?cid=2395947876966950530&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Missouri City,plumber in Missouri City Texas,,,,,,,False,,,
Layne Plumbing Co,layne-plumbing-co-missouri-city,(281) 499-3122,"3426 Havershire Dr, Missouri City, TX 77459",Missouri City,TX,77459,,False,no_website,https://maps.google.com/?cid=3199228228902696577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Missouri City,plumber in Missouri City Texas,,,,,,,False,,,
Gladstone Plumbing Co,gladstone-plumbing-co-missouri-city,(281) 823-7983,"13840 Pike Rd, Missouri City, TX 77489",Missouri City,TX,77489,,False,no_website,https://maps.google.com/?cid=14480112602055943877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Missouri City,plumber in Missouri City Texas,,,,,,,False,,,
Roots Plumbing Co,roots-plumbing-co-missouri-city,(281) 658-0006,"6422 Summer Ridge Dr, Missouri City, TX 77489",Missouri City,TX,77489,,False,no_website,https://maps.google.com/?cid=7629027950039142022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Missouri City,plumber in Missouri City Texas,,,,,,,False,,,
Handyman Plumbing LLC,handyman-plumbing-llc-missouri-city,(346) 569-8024,"5730 Hwy 6 Ste 114, Missouri City, TX 77459",Missouri City,TX,77459,https://sites.google.com/view/handymanplumbingllc/home,False,social_or_directory_only,https://maps.google.com/?cid=11424398905413311294&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Missouri City,plumber in Missouri City Texas,,,,,,,False,,,
Carl & Sons Plumbing Co,carl-sons-plumbing-co-stafford,(281) 767-8553,"13701 Stafford Point Dr #1282, Stafford, TX 77477",Stafford,TX,77477,,False,no_website,https://maps.google.com/?cid=16419057056125562963&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Missouri City,plumbing company Missouri City Texas,,,,,,,False,,,
United Plumbing of Flower Mound,united-plumbing-of-flower-mound-flower-mound,(972) 567-4600,"1510 Wood Creek Dr, Flower Mound, TX 75028",Flower Mound,TX,75028,http://unitedplumbing8.godaddysites.com/,False,social_or_directory_only,https://maps.google.com/?cid=3753156940249242636&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Flower Mound,plumbing company Flower Mound Texas,,,,,,,False,,,
Reyna Plumbing LLC,reyna-plumbing-llc-flower-mound,(469) 763-4668,"2436 Sweet Grass Trail, Flower Mound, TX 75028",Flower Mound,TX,75028,,False,no_website,https://maps.google.com/?cid=15307825103987839698&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Flower Mound,plumbing company Flower Mound Texas,,,,,,,False,,,
Carlos Losoya Plumbing & Sewer Ln,carlos-losoya-plumbing-sewer-ln-pharr,(956) 638-7928,"1004 W Minnesota Rd, Pharr, TX 78577",Pharr,TX,78577,,False,no_website,https://maps.google.com/?cid=5544582718871641699&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Pharr,plumber in Pharr Texas,,,,,,,False,,,
Public Plumbing Service,public-plumbing-service-pharr,(956) 702-2825,"227 W Ruisenor Ave, Pharr, TX 78577",Pharr,TX,78577,,False,no_website,https://maps.google.com/?cid=17008287070377552826&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Pharr,plumber in Pharr Texas,,,,,,,False,,,
Ace Electric Construction and plumbing 24 hour emergency service calls,ace-electric-construction-and-plumbing-24-hour-emergency-ser,(956) 783-4601,"406 S Cage Blvd, Pharr, TX 78577",Pharr,TX,78577,,False,no_website,https://maps.google.com/?cid=17286864764242765029&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Pharr,plumber in Pharr Texas,,,,,,,False,,,
Roman's Plumbing,roman-s-plumbing-harlingen,(956) 423-1208,"513 E Jackson Ave #224, Harlingen, TX 78550",Harlingen,TX,78550,,False,no_website,https://maps.google.com/?cid=213268176231771193&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Harlingen,plumber in Harlingen Texas,,,,,,,False,,,
Rick's Plumbing,rick-s-plumbing-harlingen,(956) 428-0756,"102 E Filmore Ave, Harlingen, TX 78550",Harlingen,TX,78550,,False,no_website,https://maps.google.com/?cid=9429512283924767065&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Harlingen,plumber in Harlingen Texas,,,,,,,False,,,
Allstar Plumbing,allstar-plumbing-harlingen,(956) 425-7378,"4901 E Grimes St, Harlingen, TX 78550",Harlingen,TX,78550,,False,no_website,https://maps.google.com/?cid=12037769831914815013&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Harlingen,plumber in Harlingen Texas,,,,,,,False,,,
Asbury's Master Plumbing Inc,asbury-s-master-plumbing-inc-harlingen,(956) 440-8026,"401 E Van Buren Ave, Harlingen, TX 78550",Harlingen,TX,78550,,False,no_website,https://maps.google.com/?cid=1466477531065204&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Harlingen,plumber in Harlingen Texas,,,,,,,False,,,
Anytime Plumbing Co,anytime-plumbing-co-victoria,(361) 575-3700,"1914 1399 McCoy Rd, Victoria, TX 77905",Victoria,TX,77905,,False,no_website,https://maps.google.com/?cid=13094867310873319319&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Victoria,plumber in Victoria Texas,,,,,,,False,,,
L & M Plumbing,l-m-plumbing-victoria,(361) 578-1638,"801 Pecan St A, Victoria, TX 77901",Victoria,TX,77901,,False,no_website,https://maps.google.com/?cid=17453298735215349426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Victoria,plumber in Victoria Texas,,,,,,,False,,,
Gulf Coast Plumbing,gulf-coast-plumbing-victoria,(361) 578-6134,"1608 Dudley St, Victoria, TX 77901",Victoria,TX,77901,,False,no_website,https://maps.google.com/?cid=14856937064513311688&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Victoria,plumber in Victoria Texas,,,,,,,False,,,
G W Wheeler & Sons Plumbers,g-w-wheeler-sons-plumbers-victoria,(361) 578-3639,"504 E Santa Rosa St, Victoria, TX 77901",Victoria,TX,77901,,False,no_website,https://maps.google.com/?cid=15866184764909859050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Victoria,plumber in Victoria Texas,,,,,,,False,,,
Stevens Plumbing Co,stevens-plumbing-co-yoakum,(361) 293-5171,"510 Cecilia St, Yoakum, TX 77995",Yoakum,TX,77995,,False,no_website,https://maps.google.com/?cid=4063968434436738831&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Victoria,plumber in Victoria Texas,,,,,,,False,,,
Stevens Plumbing & Repair,stevens-plumbing-repair-inez,(361) 575-3207,"145 Wigington Ln, Inez, TX 77968",Inez,TX,77968,,False,no_website,https://maps.google.com/?cid=502558499695406966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Victoria,plumber in Victoria Texas,,,,,,,False,,,
OnePump Septic Services,onepump-septic-services-victoria,(361) 212-2245,"1703 Boehm Rd, Victoria, TX 77905",Victoria,TX,77905,,False,no_website,https://maps.google.com/?cid=4762710481981208232&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Victoria,plumber in Victoria Texas,,,,,,,False,,,
Justin Heating & Air Conditioning Victoria,justin-heating-air-conditioning-victoria-victoria,(361) 282-7532,"636 Locust Ave, Victoria, TX 77901",Victoria,TX,77901,,False,no_website,https://maps.google.com/?cid=12486501475127397843&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Victoria,plumber in Victoria Texas,,,,,,,False,,,
Lee Whiteaker Plumbing,lee-whiteaker-plumbing-georgetown,(512) 869-4828,"2100 Co Rd 152, Georgetown, TX 78626",Georgetown,TX,78626,,False,no_website,https://maps.google.com/?cid=17233611799060771758&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Georgetown,plumber in Georgetown Texas,,,,,,,False,,,
Walker Plumbing Co Inc,walker-plumbing-co-inc-georgetown,(512) 863-0469,"375 Green Acres, Georgetown, TX 78626",Georgetown,TX,78626,,False,no_website,https://maps.google.com/?cid=11519719420866197317&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Georgetown,plumber in Georgetown Texas,,,,,,,False,,,
Advanced Aqua Plumbing LLC,advanced-aqua-plumbing-llc-mansfield,(817) 453-9550,"1285 N Main St #302, Mansfield, TX 76063",Mansfield,TX,76063,,False,no_website,https://maps.google.com/?cid=6241511837768069097&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Mansfield,plumber in Mansfield Texas,,,,,,,False,,,
Plumb Doctors Inc.,plumb-doctors-inc-leander,(512) 960-0044,"1519 Dillon Lake Bend, Leander, TX 78641",Leander,TX,78641,https://www.facebook.com/share/1CEr9xiiFV/,False,social_or_directory_only,https://maps.google.com/?cid=7927919975739228190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Cedar Park,plumber in Cedar Park Texas,,,,,,,False,,,
Schrade Plumbing INC,schrade-plumbing-inc-rowlett,(972) 475-3532,"5013 Industrial St, Rowlett, TX 75088",Rowlett,TX,75088,,False,no_website,https://maps.google.com/?cid=10369113794725045622&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Rowlett,plumber in Rowlett Texas,,,,,,,False,,,
Nguyen Brothers Plumbing & Water Heaters Company,nguyen-brothers-plumbing-water-heaters-company-port-arthur,(409) 405-4739,"4545 TX-73 #3880, Port Arthur, TX 77642",Port Arthur,TX,77642,,False,no_website,https://maps.google.com/?cid=11610129210134570516&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Port Arthur,plumber in Port Arthur Texas,,,,,,,False,,,
Speedy Local Plumbing LLC,speedy-local-plumbing-llc-euless,(817) 383-8135,"700 N Industrial Blvd #931, Euless, TX 76039",Euless,TX,76039,,False,no_website,https://maps.google.com/?cid=7191291953676249784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Euless,plumber in Euless Texas,,,,,,,False,,,
Pflugerville Plumbers & Drainage Service,pflugerville-plumbers-drainage-service-pflugerville,(254) 325-5887,"4674 Priem Ln #301, Pflugerville, TX 78660",Pflugerville,TX,78660,,False,no_website,https://maps.google.com/?cid=8913792548584432880&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Pflugerville,plumber in Pflugerville Texas,,,,,,,False,,,
Javier & Sons Plumbers,javier-sons-plumbers-desoto,(469) 423-8182,"2701 Prince George Ave #7600, DeSoto, TX 75115",DeSoto,TX,75115,,False,no_website,https://maps.google.com/?cid=17375947197481833205&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,DeSoto,plumber in DeSoto Texas,,,,,,,False,,,
Taylor's Plumbing,taylor-s-plumbing-desoto,(214) 330-9785,"1313 Indian Creek Dr, DeSoto, TX 75115",DeSoto,TX,75115,,False,no_website,https://maps.google.com/?cid=6665944168140229752&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,DeSoto,plumber in DeSoto Texas,,,,,,,False,,,
Micheal & Sons Plumbing,micheal-sons-plumbing-duncanville,(469) 425-7600,"1550 Clark Rd #80F, Duncanville, TX 75137",Duncanville,TX,75137,,False,no_website,https://maps.google.com/?cid=15624735348013355169&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,DeSoto,plumber in DeSoto Texas,,,,,,,False,,,
Villarreal Plumbing Inc,villarreal-plumbing-inc-duncanville,(214) 850-7686,"606 Woodhaven Blvd, Duncanville, TX 75116",Duncanville,TX,75116,,False,no_website,https://maps.google.com/?cid=1537347586572467957&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,DeSoto,plumber in DeSoto Texas,,,,,,,False,,,
Stewart Plumbing Services,stewart-plumbing-services-galveston,(409) 771-2777,"23 Campeche Dr, Galveston, TX 77554",Galveston,TX,77554,,False,no_website,https://maps.google.com/?cid=15827011376228534506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Galveston,plumber in Galveston Texas,,,,,,,False,,,
Mark-1 Plumbing Inc,mark-1-plumbing-inc-texas-city,(409) 935-4188,"1030 N Pine Rd, Texas City, TX 77591",Texas City,TX,77591,,False,no_website,https://maps.google.com/?cid=3098347253337779730&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Galveston,plumber in Galveston Texas,,,,,,,False,,,
HQ Plumbing,hq-plumbing-port-bolivar,(409) 692-6449,"1409 Martinique Ln, Port Bolivar, TX 77650",Port Bolivar,TX,77650,,False,no_website,https://maps.google.com/?cid=9503094525750669825&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Galveston,plumber in Galveston Texas,,,,,,,False,,,
Paul's Plumbing,paul-s-plumbing-galveston,(409) 762-6466,"4605 Avenue Q, Galveston, TX 77551",Galveston,TX,77551,,False,no_website,https://maps.google.com/?cid=5095169497230056845&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Galveston,plumber in Galveston Texas,,,,,,,False,,,
Robinson Plumbing,robinson-plumbing-galveston,(409) 763-3063,"4527 Avenue P 1/2, Galveston, TX 77551",Galveston,TX,77551,,False,no_website,https://maps.google.com/?cid=7206006440856632442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Galveston,plumbing company Galveston Texas,,,,,,,False,,,
Speedy House Plumbing,speedy-house-plumbing-texas-city,(409) 407-5637,"3422 Palmer Hwy #1134, Texas City, TX 77590",Texas City,TX,77590,,False,no_website,https://maps.google.com/?cid=3416681192434549557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Texas City,plumber in Texas City Texas,,,,,,,False,,,
Patterson Plumbing Inc,patterson-plumbing-inc-texas-city,(409) 945-6481,"1522 Texas Ave, Texas City, TX 77590",Texas City,TX,77590,,False,no_website,https://maps.google.com/?cid=9107056836102053302&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Texas City,plumber in Texas City Texas,,,,,,,False,,,
Link Plumbing,link-plumbing-iowa-park,(940) 257-5783,"2429 Peterson Rd S, Iowa Park, TX 76367",Iowa Park,TX,76367,,False,no_website,https://maps.google.com/?cid=13362581648327042284&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Wichita Falls,plumber in Wichita Falls Texas,,,,,,,False,,,
Monty's Plumbing & Septic Tank,monty-s-plumbing-septic-tank-iowa-park,(940) 592-4928,"1401 N Victoria Ave R, Iowa Park, TX 76367",Iowa Park,TX,76367,,False,no_website,https://maps.google.com/?cid=15331543875981858662&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Wichita Falls,plumber in Wichita Falls Texas,,,,,,,False,,,
Payless Plumbing,payless-plumbing-wichita-falls,(940) 692-6416,"4020 Rhea Rd #8A, Wichita Falls, TX 76308",Wichita Falls,TX,76308,,False,no_website,https://maps.google.com/?cid=67814166043435139&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Wichita Falls,plumber in Wichita Falls Texas,,,,,,,False,,,
Lightning Plumbing of Wichita Falls,lightning-plumbing-of-wichita-falls-wichita-falls,(940) 394-0993,"1706 9th St #873, Wichita Falls, TX 76301",Wichita Falls,TX,76301,,False,no_website,https://maps.google.com/?cid=14792013481046102991&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Wichita Falls,plumber in Wichita Falls Texas,,,,,,,False,,,
Discount Plumbing,discount-plumbing-wichita-falls,(940) 636-5626,"1411 Martin Luther King Jr Blvd, Wichita Falls, TX 76301",Wichita Falls,TX,76301,https://www.facebook.com/Discount-Plumbing-112584224216959/,False,social_or_directory_only,https://maps.google.com/?cid=8417744896096581588&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Wichita Falls,plumber in Wichita Falls Texas,,,,,,,False,,,
Litteken Plumbing Co,litteken-plumbing-co-wichita-falls,(940) 691-3091,"3003 Hollywood Ave, Wichita Falls, TX 76309",Wichita Falls,TX,76309,,False,no_website,https://maps.google.com/?cid=4307696562528655067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Wichita Falls,plumber in Wichita Falls Texas,,,,,,,False,,,
Stailey’s Plumbing LLC,stailey-s-plumbing-llc-wichita-falls,(940) 733-5571,"14953 FM 368, Wichita Falls, TX 76310",Wichita Falls,TX,76310,,False,no_website,https://maps.google.com/?cid=2895995506017146107&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Wichita Falls,plumber in Wichita Falls Texas,,,,,,,False,,,
Lone Star Plumbing,lone-star-plumbing-wichita-falls,(940) 723-4815,"1505 Hayes St, Wichita Falls, TX 76309",Wichita Falls,TX,76309,,False,no_website,https://maps.google.com/?cid=14520511005384379567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Wichita Falls,plumber in Wichita Falls Texas,,,,,,,False,,,
Richard Arey Plumbing Co,richard-arey-plumbing-co-wichita-falls,(940) 691-5446,"8204 TX-79, Wichita Falls, TX 76310",Wichita Falls,TX,76310,,False,no_website,https://maps.google.com/?cid=3446701989622783623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Wichita Falls,plumbing company Wichita Falls Texas,,,,,,,False,,,
H&M Plumbing and Drain,h-m-plumbing-and-drain-lewisville,(972) 903-4900,"1702 S State Hwy 121 Bus Suite 412, Lewisville, TX 75067",Lewisville,TX,75067,,False,no_website,https://maps.google.com/?cid=16838157083465452527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Lewisville,plumber in Lewisville Texas,,,,,,,False,,,
San Marcos Plumbing,san-marcos-plumbing-san-marcos,(512) 618-7821,"324 Riverwalk Dr, San Marcos, TX 78666",San Marcos,TX,78666,,False,no_website,https://maps.google.com/?cid=624217979868442211&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,San Marcos,plumber in San Marcos Texas,,,,,,,False,,,
Apache Plumbing,apache-plumbing-san-marcos,(512) 353-4442,"215 W San Antonio St, San Marcos, TX 78666",San Marcos,TX,78666,,False,no_website,https://maps.google.com/?cid=15610922860965058190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,San Marcos,plumber in San Marcos Texas,,,,,,,False,,,
