name,slug,industry,trade,region,address,city,phone,website_listed,no_website_reason,source,status,verification_status,verification_notes,google_maps_url,google_website,google_phone,google_address,web_search_website,web_search_confidence
Pacific Coast Plumbing,pacific-coast-plumbing-palmdale,home_services,plumber,socal,"3201 Angeleno Pl, Palmdale, CA 93551",Palmdale,(661) 210-3825,https://www.pacificcoast.plumbing/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.pacificcoast.plumbing/. Google lists website: https://www.pacificcoast.plumbing/,https://maps.google.com/?cid=8076815143164325199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.pacificcoast.plumbing/,(661) 210-3825,"3201 Angeleno Pl, Palmdale, CA 93551",https://www.pacificcoast.plumbing/,high
Pacific Coast Plumbing Co.,pacific-coast-plumbing-co-lawndale,home_services,plumber,socal,"4638 Marine Ave, Lawndale, CA 90260",Lawndale,(424) 374-8111,https://www.paccoastplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.paccoastplumbing.com/. Google lists website: https://www.paccoastplumbing.com/,https://maps.google.com/?cid=6903312519384157955&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.paccoastplumbing.com/,(424) 374-8111,"4638 Marine Ave, Lawndale, CA 90260",https://www.paccoastplumbing.com/,high
Pacific Plumbing Team,pacific-plumbing-team-los-angeles,home_services,plumber,socal,"10905 Venice Blvd. Suite 203, Los Angeles, CA 90034",Los Angeles,(323) 645-2537,https://pacificplumbingteam.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://pacificplumbingteam.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb. Google lists website: https://pacificplumbingteam.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://maps.google.com/?cid=17104979692817663513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://pacificplumbingteam.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(323) 645-2537,"10905 Venice Blvd. Suite 203, Los Angeles, CA 90034",https://pacificplumbingteam.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,high
Pacific Rooter,pacific-rooter-brea,home_services,plumber,socal,"177 Eastwood Pl, Brea, CA 92821",Brea,(714) 880-4479,https://pacrooter.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://pacrooter.com/. Google lists website: https://pacrooter.com/,https://maps.google.com/?cid=12882034351070690991&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://pacrooter.com/,(714) 880-4479,"177 Eastwood Pl, Brea, CA 92821",https://pacrooter.com/,high
Palisades Plumbing CO,palisades-plumbing-co-pacific-palisades,home_services,plumber,socal,"16626 Marquez Ave, Pacific Palisades, CA 90272",Pacific Palisades,(310) 454-5548,http://www.palisadesplumbinginc.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.palisadesplumbinginc.com/. Google lists website: http://www.palisadesplumbinginc.com/,https://maps.google.com/?cid=12692918726964105812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.palisadesplumbinginc.com/,(310) 454-5548,"16626 Marquez Ave, Pacific Palisades, CA 90272",http://www.palisadesplumbinginc.com/,high
"Pallan Plumbing, Inc",pallan-plumbing-inc-camarillo,home_services,plumber,socal,"661 Bandera Dr, Camarillo, CA 93010",Camarillo,(805) 910-5972,https://pallanplumbing.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP&utm_id=GBP&utm_term=GBP&utm_content=GBP,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://pallanplumbing.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP&utm_id=GBP&utm_term=GBP&utm_content=GBP. Google lists website: https://pallanplumbing.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP&utm_id=GBP&utm_term=GBP&utm_content=GBP,https://maps.google.com/?cid=10977408211326411803&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://pallanplumbing.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP&utm_id=GBP&utm_term=GBP&utm_content=GBP,(805) 910-5972,"661 Bandera Dr, Camarillo, CA 93010",https://pallanplumbing.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP&utm_id=GBP&utm_term=GBP&utm_content=GBP,high
Palm Springs Plumbing & Septic,palm-springs-plumbing-septic-alto,home_services,plumber,socal,"150 Palm Springs Dr, Alto, GA 30510",Alto,(706) 968-3207,http://palmspringsplumbingandseptic.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://palmspringsplumbingandseptic.com/. Google lists website: http://palmspringsplumbingandseptic.com/,https://maps.google.com/?cid=4549782611798879237&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://palmspringsplumbingandseptic.com/,(706) 968-3207,"150 Palm Springs Dr, Alto, GA 30510",http://palmspringsplumbingandseptic.com/,high
Palomar Plumbing,palomar-plumbing-san-marcos,home_services,plumber,socal,"197 Woodland Pkwy, San Marcos, CA 92069",San Marcos,(760) 402-0790,http://palomarplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://palomarplumbing.com/. Google lists website: http://palomarplumbing.com/,https://maps.google.com/?cid=18252747230865953314&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://palomarplumbing.com/,(760) 402-0790,"197 Woodland Pkwy, San Marcos, CA 92069",http://palomarplumbing.com/,high
Papa's Plumbing Inc.,papa-s-plumbing-inc-los-angeles,home_services,plumber,socal,"3235 N San Fernando Rd #7B, Los Angeles, CA 90065",Los Angeles,(626) 243-3689,https://www.papatheplumber.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.papatheplumber.com/. Google lists website: https://www.papatheplumber.com/,https://maps.google.com/?cid=9599237457750204990&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.papatheplumber.com/,(626) 243-3689,"3235 N San Fernando Rd #7B, Los Angeles, CA 90065",https://www.papatheplumber.com/,high
Parker Plumbing,parker-plumbing-menifee,home_services,plumber,socal,"25312 Clear Canyon Cir, Menifee, CA 92584",Menifee,(844) 969-5325,https://parkerplumbingusa.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://parkerplumbingusa.com/. Google lists website: https://parkerplumbingusa.com/,https://maps.google.com/?cid=12653371739115490571&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://parkerplumbingusa.com/,(844) 969-5325,"25312 Clear Canyon Cir, Menifee, CA 92584",https://parkerplumbingusa.com/,high
Parker Precision Plumbing,parker-precision-plumbing-yucaipa,home_services,plumber,socal,"33889 Enoch Ave, Yucaipa, CA 92399",Yucaipa,(909) 296-2405,https://www.parkerprecisionplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.parkerprecisionplumbing.com/. Google lists website: https://www.parkerprecisionplumbing.com/,https://maps.google.com/?cid=270298582915758881&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.parkerprecisionplumbing.com/,(909) 296-2405,"33889 Enoch Ave, Yucaipa, CA 92399",https://www.parkerprecisionplumbing.com/,high
Parzival Plumbing,parzival-plumbing-costa-mesa,home_services,plumber,socal,"1245 Logan Ave B, Costa Mesa, CA 92626",Costa Mesa,(949) 245-1450,https://parzivalplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://parzivalplumbing.com/. Google lists website: https://parzivalplumbing.com/,https://maps.google.com/?cid=14586706006462690321&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://parzivalplumbing.com/,(949) 245-1450,"1245 Logan Ave B, Costa Mesa, CA 92626",https://parzivalplumbing.com/,high
Patriot Plumbing,patriot-plumbing-lancaster,home_services,plumber,socal,"42559 6th St E #22, Lancaster, CA 93535",Lancaster,(661) 949-1200,http://patriotplumbingav.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://patriotplumbingav.com/. Google lists website: http://patriotplumbingav.com/,https://maps.google.com/?cid=17085126110756336808&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://patriotplumbingav.com/,(661) 949-1200,"42559 6th St E #22, Lancaster, CA 93535",http://patriotplumbingav.com/,high
Patriot Plumbing & Rooter,patriot-plumbing-rooter-irvine,home_services,plumber,socal,"18 Technology Dr #129, Irvine, CA 92618",Irvine,(949) 502-3354,https://patriotrooter.com/?utm_source=google&utm_medium=gbp&utm_campaign=maps,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://patriotrooter.com/?utm_source=google&utm_medium=gbp&utm_campaign=maps. Google lists website: https://patriotrooter.com/?utm_source=google&utm_medium=gbp&utm_campaign=maps,https://maps.google.com/?cid=16906861930410412614&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://patriotrooter.com/?utm_source=google&utm_medium=gbp&utm_campaign=maps,(949) 502-3354,"18 Technology Dr #129, Irvine, CA 92618",https://patriotrooter.com/?utm_source=google&utm_medium=gbp&utm_campaign=maps,high
Patriot Plumbing and Drain Cleaning,patriot-plumbing-and-drain-cleaning-san-luis-obispo,home_services,plumber,socal,"102 Cross St #100, San Luis Obispo, CA 93401",San Luis Obispo,(805) 406-0596,http://patriotplumbingdc.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://patriotplumbingdc.com/. Google lists website: http://patriotplumbingdc.com/,https://maps.google.com/?cid=1837890685926814354&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://patriotplumbingdc.com/,(805) 406-0596,"102 Cross St #100, San Luis Obispo, CA 93401",http://patriotplumbingdc.com/,high
Payless 4 Plumbing,payless-4-plumbing-san-bernardino,home_services,plumber,socal,"2016 N Mt Vernon Ave, San Bernardino, CA 92411",San Bernardino,(909) 639-8839,http://www.paylessforplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.paylessforplumbing.com/. Google lists website: http://www.paylessforplumbing.com/,https://maps.google.com/?cid=14578036460334266681&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.paylessforplumbing.com/,(909) 639-8839,"2016 N Mt Vernon Ave, San Bernardino, CA 92411",http://www.paylessforplumbing.com/,high
Payless 4 Plumbing Inc,payless-4-plumbing-inc-downey,home_services,plumber,socal,"8129 Firestone Blvd, Downey, CA 90241",Downey,(800) 220-0209,https://www.paylessforplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.paylessforplumbing.com/. Google lists website: https://www.paylessforplumbing.com/,https://maps.google.com/?cid=2630198608619595622&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.paylessforplumbing.com/,(800) 220-0209,"8129 Firestone Blvd, Downey, CA 90241",https://www.paylessforplumbing.com/,high
Payless Water Heaters & Plumbing,payless-water-heaters-plumbing-santa-clarita,home_services,plumber,socal,"27919 Smyth Dr, Santa Clarita, CA 91355",Santa Clarita,(866) 813-6775,https://paylesswaterheaters.com/service-area/santa-clarita-valley-water-heater-repair-installation?utm_source=organic&utm_medium=gbp&utm_campaign=santa_clarita,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://paylesswaterheaters.com/service-area/santa-clarita-valley-water-heater-repair-installation?utm_source=organic&utm_medium=gbp&utm_campaign=santa_clarita. Google lists website: https://paylesswaterheaters.com/service-area/santa-clarita-valley-water-heater-repair-installation?utm_source=organic&utm_medium=gbp&utm_campaign=santa_clarita,https://maps.google.com/?cid=13594804270670459027&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://paylesswaterheaters.com/service-area/santa-clarita-valley-water-heater-repair-installation?utm_source=organic&utm_medium=gbp&utm_campaign=santa_clarita,(866) 813-6775,"27919 Smyth Dr, Santa Clarita, CA 91355",https://paylesswaterheaters.com/service-area/santa-clarita-valley-water-heater-repair-installation?utm_source=organic&utm_medium=gbp&utm_campaign=santa_clarita,high
Peach Plumbing & Drain Fontana CA,peach-plumbing-drain-fontana-ca-fontana,home_services,plumber,socal,"14491 San Bernardino Ave, Fontana, CA 92335",Fontana,(909) 333-6974,http://peachplumbingdrainfontanaca.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://peachplumbingdrainfontanaca.com/. Google lists website: http://peachplumbingdrainfontanaca.com/,https://maps.google.com/?cid=4575931671416680406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://peachplumbingdrainfontanaca.com/,(909) 333-6974,"14491 San Bernardino Ave, Fontana, CA 92335",http://peachplumbingdrainfontanaca.com/,high
Peacock Plumbing,peacock-plumbing-torrance,home_services,plumber,socal,"2539 W 237th St Ste B, Torrance, CA 90505",Torrance,(888) 650-3880,https://callpeacockplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://callpeacockplumbing.com/. Google lists website: https://callpeacockplumbing.com/,https://maps.google.com/?cid=9718585163556863919&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://callpeacockplumbing.com/,(888) 650-3880,"2539 W 237th St Ste B, Torrance, CA 90505",https://callpeacockplumbing.com/,high
Peli Plumbing,peli-plumbing-rancho-cucamonga,home_services,plumber,socal,"9771 Feron Blvd, Rancho Cucamonga, CA 91730",Rancho Cucamonga,(909) 710-5177,https://peliplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Rancho-Cucamonga-CA,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://peliplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Rancho-Cucamonga-CA. Google lists website: https://peliplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Rancho-Cucamonga-CA,https://maps.google.com/?cid=5892818290293828878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://peliplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Rancho-Cucamonga-CA,(909) 710-5177,"9771 Feron Blvd, Rancho Cucamonga, CA 91730",https://peliplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Rancho-Cucamonga-CA,high
Perez Appliance and Plumbing Repair🔧,perez-appliance-and-plumbing-repair-south-gate,home_services,plumber,socal,"8953 Atlantic Ave, South Gate, CA 90280",South Gate,(323) 249-1140,http://www.perezplumbing.net/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.perezplumbing.net/. Google lists website: http://www.perezplumbing.net/,https://maps.google.com/?cid=10792703481113959757&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.perezplumbing.net/,(323) 249-1140,"8953 Atlantic Ave, South Gate, CA 90280",http://www.perezplumbing.net/,high
Perkins Plumbing,perkins-plumbing-huntington-beach,home_services,plumber,socal,"18928 Breezy Ln, Huntington Beach, CA 92648",Huntington Beach,(714) 308-0698,https://www.perkinsplumbingoc.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.perkinsplumbingoc.com/. Google lists website: https://www.perkinsplumbingoc.com/,https://maps.google.com/?cid=15980317425771740370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.perkinsplumbingoc.com/,(714) 308-0698,"18928 Breezy Ln, Huntington Beach, CA 92648",https://www.perkinsplumbingoc.com/,high
Perry Plumbing & Pipelining,perry-plumbing-pipelining-el-cajon,home_services,plumber,socal,"1955 Cordell Ct Suite 104, El Cajon, CA 92020",El Cajon,(619) 472-2112,https://perryplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://perryplumbing.com/. Google lists website: https://perryplumbing.com/,https://maps.google.com/?cid=11016493162117993310&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://perryplumbing.com/,(619) 472-2112,"1955 Cordell Ct Suite 104, El Cajon, CA 92020",https://perryplumbing.com/,high
Pete's Plumbing,pete-s-plumbing-signal-hill,home_services,plumber,socal,"3099 E Pacific Coast Hwy, Signal Hill, CA 90755",Signal Hill,(562) 599-0106,https://www.petes-plumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.petes-plumbing.com/. Google lists website: https://www.petes-plumbing.com/,https://maps.google.com/?cid=17339551375529776014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.petes-plumbing.com/,(562) 599-0106,"3099 E Pacific Coast Hwy, Signal Hill, CA 90755",https://www.petes-plumbing.com/,high
Peterson Plumbing Inc.,peterson-plumbing-inc-murrieta,home_services,plumber,socal,"39621 Apple Tree Cir, Murrieta, CA 92563",Murrieta,(951) 397-4103,http://www.peterson-plumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.peterson-plumbing.com/. Google lists website: http://www.peterson-plumbing.com/,https://maps.google.com/?cid=9408156141731722549&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.peterson-plumbing.com/,(951) 397-4103,"39621 Apple Tree Cir, Murrieta, CA 92563",http://www.peterson-plumbing.com/,high
Pierce Plumbing,pierce-plumbing-hemet,home_services,plumber,socal,"700 W Florida Ave, Hemet, CA 92543",Hemet,(951) 765-9411,http://www.pierceplumbing.net/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.pierceplumbing.net/. Google lists website: http://www.pierceplumbing.net/,https://maps.google.com/?cid=15249336781618281144&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.pierceplumbing.net/,(951) 765-9411,"700 W Florida Ave, Hemet, CA 92543",http://www.pierceplumbing.net/,high
Pierside Plumbing,pierside-plumbing-huntington-beach,home_services,plumber,socal,"16835 Algonquin St #347, Huntington Beach, CA 92649",Huntington Beach,(657) 464-4353,http://www.piersideplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.piersideplumbing.com/. Google lists website: http://www.piersideplumbing.com/,https://maps.google.com/?cid=11962620562071444173&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.piersideplumbing.com/,(657) 464-4353,"16835 Algonquin St #347, Huntington Beach, CA 92649",http://www.piersideplumbing.com/,high
Pipe Dream Plumbing Co,pipe-dream-plumbing-co-la-mesa,home_services,plumber,socal,"4800 Williamsburg Ln, La Mesa, CA 91942",La Mesa,(619) 825-2147,https://www.pipedreamplumbersca.com/locations/la-mesa/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.pipedreamplumbersca.com/locations/la-mesa/. Google lists website: https://www.pipedreamplumbersca.com/locations/la-mesa/,https://maps.google.com/?cid=8807553171082626082&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.pipedreamplumbersca.com/locations/la-mesa/,(619) 825-2147,"4800 Williamsburg Ln, La Mesa, CA 91942",https://www.pipedreamplumbersca.com/locations/la-mesa/,high
Pipe It Right Plumbing,pipe-it-right-plumbing-menifee,home_services,plumber,socal,"26804 Cherry Hills Blvd, Menifee, CA 92586",Menifee,(951) 287-5287,https://pipeitrightrepipe.com/service-area/plumber-menifee/?utm_source=google&utm_medium=gbp,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://pipeitrightrepipe.com/service-area/plumber-menifee/?utm_source=google&utm_medium=gbp. Google lists website: https://pipeitrightrepipe.com/service-area/plumber-menifee/?utm_source=google&utm_medium=gbp,https://maps.google.com/?cid=12928835884514664530&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://pipeitrightrepipe.com/service-area/plumber-menifee/?utm_source=google&utm_medium=gbp,(951) 287-5287,"26804 Cherry Hills Blvd, Menifee, CA 92586",https://pipeitrightrepipe.com/service-area/plumber-menifee/?utm_source=google&utm_medium=gbp,high
PipePro Plumber Carlsbad,pipepro-plumber-carlsbad-carlsbad,home_services,plumber,socal,"2614 S El Camino Real, Carlsbad, CA 92010",Carlsbad,(760) 606-5567,https://pipeproplumbercarlsbad.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://pipeproplumbercarlsbad.com/. Google lists website: https://pipeproplumbercarlsbad.com/,https://maps.google.com/?cid=7735130358611018536&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://pipeproplumbercarlsbad.com/,(760) 606-5567,"2614 S El Camino Real, Carlsbad, CA 92010",https://pipeproplumbercarlsbad.com/,high
Piper Plumbing,piper-plumbing-glendale,home_services,plumber,socal,"225 E Broadway Suite 306B-1, Glendale, CA 91205",Glendale,(818) 760-4573,https://piperplumbing.co/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://piperplumbing.co/. Google lists website: https://piperplumbing.co/,https://maps.google.com/?cid=6608824342144717056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://piperplumbing.co/,(818) 760-4573,"225 E Broadway Suite 306B-1, Glendale, CA 91205",https://piperplumbing.co/,high
Platinum Plumbing CA Inc.,platinum-plumbing-ca-inc-canyon-lake,home_services,plumber,socal,"31570 Railroad Canyon Rd UNIT 205, Canyon Lake, CA 92587",Canyon Lake,(951) 244-0622,https://platinumplumbingcainc.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://platinumplumbingcainc.com/. Google lists website: https://platinumplumbingcainc.com/,https://maps.google.com/?cid=2868654648904914471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://platinumplumbingcainc.com/,(951) 244-0622,"31570 Railroad Canyon Rd UNIT 205, Canyon Lake, CA 92587",https://platinumplumbingcainc.com/,high
Platinum Pro Plumbing & Rooter Corp,platinum-pro-plumbing-rooter-corp-whittier,home_services,plumber,socal,"14510 Chere Dr, Whittier, CA 90604",Whittier,(562) 217-6016,https://platinumproplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://platinumproplumbing.com/. Google lists website: https://platinumproplumbing.com/,https://maps.google.com/?cid=13741146586872587827&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://platinumproplumbing.com/,(562) 217-6016,"14510 Chere Dr, Whittier, CA 90604",https://platinumproplumbing.com/,high
Plumb Inc - Plumber,plumb-inc-plumber-santa-monica,home_services,plumber,socal,"2000 Main St #339, Santa Monica, CA 90405",Santa Monica,(888) 775-1375,https://plumbinc.net/service-area/santa-monica-ca/?utm_source=google&utm_medium=organic&utm_campaign=gbp-santa-monica,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://plumbinc.net/service-area/santa-monica-ca/?utm_source=google&utm_medium=organic&utm_campaign=gbp-santa-monica. Google lists website: https://plumbinc.net/service-area/santa-monica-ca/?utm_source=google&utm_medium=organic&utm_campaign=gbp-santa-monica,https://maps.google.com/?cid=17800573135661962884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://plumbinc.net/service-area/santa-monica-ca/?utm_source=google&utm_medium=organic&utm_campaign=gbp-santa-monica,(888) 775-1375,"2000 Main St #339, Santa Monica, CA 90405",https://plumbinc.net/service-area/santa-monica-ca/?utm_source=google&utm_medium=organic&utm_campaign=gbp-santa-monica,high
Plumb Rite Plumbing,plumb-rite-plumbing-huntington-beach,home_services,plumber,socal,"7602 Talbert Ave Ste 12, Huntington Beach, CA 92648",Huntington Beach,(909) 945-2887,http://plumbriteplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://plumbriteplumbing.com/. Google lists website: http://plumbriteplumbing.com/,https://maps.google.com/?cid=6442605284525600315&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://plumbriteplumbing.com/,(909) 945-2887,"7602 Talbert Ave Ste 12, Huntington Beach, CA 92648",http://plumbriteplumbing.com/,high
Plumb T Co,plumb-t-co-fallbrook,home_services,plumber,socal,"521 E Elder St, Fallbrook, CA 92028",Fallbrook,(760) 874-9652,https://plumbtco.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://plumbtco.com/. Google lists website: https://plumbtco.com/,https://maps.google.com/?cid=6018504486448198473&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://plumbtco.com/,(760) 874-9652,"521 E Elder St, Fallbrook, CA 92028",https://plumbtco.com/,high
Plumb365,plumb365-san-marcos,home_services,plumber,socal,"1445 Descanso Ave, San Marcos, CA 92069",San Marcos,(760) 999-9990,https://www.plumb365inc.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.plumb365inc.com/. Google lists website: https://www.plumb365inc.com/,https://maps.google.com/?cid=7175671862694010954&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.plumb365inc.com/,(760) 999-9990,"1445 Descanso Ave, San Marcos, CA 92069",https://www.plumb365inc.com/,high
Plumber 2 The Rescue,plumber-2-the-rescue-culver-city,home_services,plumber,socal,"3871 Huron Ave, Culver City, CA 90232",Culver City,(310) 988-9003,http://www.plumber2rescue.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.plumber2rescue.com/. Google lists website: http://www.plumber2rescue.com/,https://maps.google.com/?cid=6478228007279262889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.plumber2rescue.com/,(310) 988-9003,"3871 Huron Ave, Culver City, CA 90232",http://www.plumber2rescue.com/,high
